Id,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount,AcceptedAnswerId
"84326","2020-10-21 16:04:17","1","219","<neural-network><regression><linear-regression><perceptron>","1","","84328"
"84329","2020-10-21 16:16:41","3","23","<machine-learning><neural-network><convergence><graph-neural-network>","0","",""
"84330","2020-10-21 16:57:57","2","16","<machine-learning><feature-engineering><one-hot-encoding>","0","",""
"84334","2020-10-21 18:16:26","2","18","<neural-network><convolution>","0","",""
"84336","2020-10-21 20:22:41","2","196","<neural-network><deep-learning><backpropagation><bias><weight-initialization>","1","",""
"84338","2020-10-21 20:39:23","2","75","<machine-learning><classification><mathematics><linearly-separable>","2","",""
"84342","2020-10-21 22:03:30","2","324","<python><neural-network><loss-function><pytorch>","1","",""
"84343","2020-10-21 22:04:37","1","32","<scikit-learn><regression><decision-trees><cart>","1","",""
"84347","2020-10-22 02:23:12","2","57","<machine-learning><classification><logistic-regression>","1","","84351"
"84349","2020-10-22 04:39:47","1","110","<python><data-cleaning>","0","",""
"84350","2020-10-22 05:39:21","2","50","<deep-learning><gradient-descent><pytorch>","1","",""
"84352","2020-10-22 06:56:00","1","58","<python><computer-vision><image-recognition><named-entity-recognition><ocr>","0","",""
"84353","2020-10-22 06:57:41","0","107","<python><keras><tensorflow><loss-function><siamese-networks>","0","",""
"84357","2020-10-22 08:26:15","1","442","<machine-learning><scikit-learn><loss-function><terminology><gbm>","2","","84368"
"84360","2020-10-22 09:38:06","1","189","<python><deep-learning><pytorch><convolution><gan>","0","",""
"84366","2020-10-22 12:29:23","1","17","<deep-learning><autoencoder><inception>","0","",""
"84367","2020-10-22 13:04:52","2","63","<machine-learning><tensorflow><dataset><object-detection>","1","",""
"84372","2020-10-22 14:23:37","1","126","<python><r><random-forest><categorical-data><encoding>","2","","84373"
"84375","2020-10-22 15:08:13","1","24","<machine-learning><neural-network>","1","",""
"84378","2020-10-22 16:00:13","1","68","<classification><loss-function><implementation>","0","",""
"84383","2020-10-22 19:13:15","1","28","<r><random-forest><categorical-data><encoding>","0","",""
"84384","2020-10-22 19:17:46","0","99","<python><classification><decision-trees><cross-validation><confusion-matrix>","1","","84385"
"84386","2020-10-22 22:40:28","1","57","<machine-learning><classification>","1","",""
"84388","2020-10-22 23:33:45","0","17","<neural-network><keras>","1","","84390"
"84391","2020-10-23 01:10:46","1","161","<machine-learning><classification><logistic-regression><svm><naive-bayes-classifier>","2","","84434"
"84393","2020-10-23 01:32:56","0","25","<r><probability><sampling><monte-carlo>","1","",""
"84394","2020-10-23 01:32:58","0","45","<python><keras><lstm><loss-function><epochs>","1","",""
"84395","2020-10-23 03:28:31","2","222","<machine-learning><cross-validation><training>","2","","84417"
"84397","2020-10-23 06:07:00","1","409","<python><scikit-learn><decision-trees><multiclass-classification>","1","","90706"
"84404","2020-10-23 09:23:07","1","152","<nlp><bert>","0","",""
"84406","2020-10-23 10:48:40","-1","7060","<dataset><pandas><data-cleaning><data-engineering>","2","","84413"
"84407","2020-10-23 11:08:46","1","40","<pandas><statistics><visualization>","0","",""
"84416","2020-10-23 14:14:49","1","111","<machine-learning><scikit-learn><regression><preprocessing>","1","1",""
"84418","2020-10-23 15:15:53","1","45","<survival-analysis><time><methods><counts>","0","",""
"84422","2020-10-23 17:30:41","1","96","<training><pytorch><overfitting><object-detection><faster-rcnn>","2","",""
"84423","2020-10-23 18:19:37","0","124","<machine-learning><autoencoder>","1","",""
"84427","2020-10-23 19:38:11","1","497","<machine-learning><python><scikit-learn><random-forest><decision-trees>","1","",""
"84429","2020-10-23 20:08:50","1","55","<neural-network><tensorflow><cnn><pytorch><convolution>","0","",""
"84430","2020-10-23 21:31:13","1","17","<regression><statistics><missing-data><data-imputation><bias>","1","",""
"84437","2020-10-24 05:58:44","-2","27","<machine-learning><deep-learning><class-imbalance>","1","","84483"
"84439","2020-10-24 08:17:20","1","22","<correlation>","1","",""
"84442","2020-10-24 09:41:15","0","26","<keras><tensorflow>","0","",""
"84451","2020-10-24 13:23:00","0","54","<python><scikit-learn><decision-trees><implementation><roc>","1","","84455"
"84460","2020-10-24 17:41:35","1","127","<machine-learning><deep-learning><neural-network><convolutional-neural-network>","1","0","84462"
"84461","2020-10-24 18:14:31","2","19","<clustering><scalability>","0","",""
"84463","2020-10-24 18:40:28","3","178","<deep-learning>","1","0","84467"
"84466","2020-10-24 21:01:57","1","71","<classification><training><algorithms><supervised-learning><finance>","0","",""
"84474","2020-10-25 07:15:36","1","50","<python><keras><cnn><image-classification><prediction>","0","",""
"84475","2020-10-25 07:54:49","1","575","<keras><cnn><transfer-learning>","1","","84495"
"84476","2020-10-25 08:03:50","1","20","<python><clustering>","0","",""
"84479","2020-10-25 11:04:42","-1","36","<r>","1","",""
"84481","2020-10-25 12:44:26","1","22","<deep-learning><efficiency><cloud-computing>","1","",""
"84488","2020-10-25 17:34:49","1","25","<nlp><feature-selection><optimization><model-selection><performance>","0","1",""
"84492","2020-10-25 20:00:15","2","138","<neural-network><keras><cnn><convolutional-neural-network><alex-net>","1","","84514"
"84500","2020-10-26 03:51:09","6","544","<deep-learning><rnn><sentiment-analysis>","2","1",""
"84504","2020-10-26 06:50:55","2","21","<predictive-modeling><data><data-analysis>","0","",""
"84509","2020-10-26 08:46:16","1","384","<machine-learning><unsupervised-learning><categorical-data><anomaly-detection><sparse>","1","",""
"84510","2020-10-26 08:52:32","1","15","<random-forest><prediction><variance>","0","",""
"84516","2020-10-26 09:49:50","1","19","<statistics><descriptive-statistics><mathematics>","0","",""
"84517","2020-10-26 09:54:07","0","25","<supervised-learning><policy-gradients>","1","","84540"
"84519","2020-10-26 10:40:27","1","56","<machine-learning><neural-network><deep-learning>","1","","84527"
"84523","2020-10-26 11:12:34","1","90","<machine-learning><deep-learning><image-classification><image-recognition>","0","",""
"84524","2020-10-26 11:34:40","1","367","<neural-network><keras><multiclass-classification><accuracy>","1","","84525"
"84535","2020-10-26 15:29:30","0","51","<nlp><dataset>","1","","84537"
"84536","2020-10-26 15:34:24","1","164","<linear-regression><implementation>","0","1",""
"84539","2020-10-26 18:53:38","3","47","<metric><performance><auc><roc>","0","",""
"84541","2020-10-26 20:51:52","3","64","<machine-learning><feature-selection><model-selection>","2","",""
"84544","2020-10-26 21:31:13","0","68","<python><dataset><normalization>","1","","84552"
"84545","2020-10-26 21:45:17","2","1158","<python><pandas><csv>","2","","84549"
"84546","2020-10-26 21:49:40","0","61","<machine-learning><neural-network><deep-learning><cnn><linear-algebra>","0","",""
"84548","2020-10-26 22:15:39","1","26","<machine-learning><statistics><decision-trees><logistic-regression><marketing>","0","",""
"84553","2020-10-27 00:25:44","3","65","<machine-learning><time-series><pandas><numpy>","0","1",""
"84561","2020-10-27 07:49:24","4","42","<recommender-system>","1","",""
"84567","2020-10-27 10:53:10","4","2378","<machine-learning><deep-learning><classification><data-mining><overfitting>","5","","84575"
"84568","2020-10-27 11:15:04","2","53","<lda>","0","",""
"84569","2020-10-27 11:39:28","-2","32","<machine-learning><neural-network><deep-learning><tensorflow>","1","","84576"
"84571","2020-10-27 11:56:03","1","70","<nlp><named-entity-recognition><text-classification>","1","","84572"
"84574","2020-10-27 14:07:00","2","38","<multiclass-classification><multilabel-classification><multitask-learning>","0","",""
"84577","2020-10-27 14:29:04","2","152","<deep-learning>","0","",""
"84578","2020-10-27 16:19:23","0","210","<random-forest><xgboost><bias>","1","",""
"84584","2020-10-27 19:23:04","0","32","<machine-learning><recommender-system>","1","","84585"
"84587","2020-10-27 20:37:38","2","34","<machine-learning><deep-learning><nlp><sentiment-analysis><text-classification>","1","","84590"
"84588","2020-10-27 21:27:23","1","26","<classification><dataset><classifier>","0","",""
"84591","2020-10-28 00:31:21","1","400","<keras><tensorflow><inceptionresnetv2>","0","",""
"84592","2020-10-28 00:53:12","1","118","<python><classification><pandas><text-classification>","1","",""
"84594","2020-10-28 01:28:52","1","592","<python><clustering><data-mining><scipy>","1","","84648"
"84595","2020-10-28 03:50:32","1","79","<python><clustering><k-means>","1","",""
"84596","2020-10-28 05:41:51","3","53","<classification><active-learning>","1","","84617"
"84602","2020-10-28 08:23:05","0","1762","<python><pandas>","2","",""
"84603","2020-10-28 08:46:13","1","19","<tsne>","0","",""
"84607","2020-10-28 11:07:53","1","100","<deep-learning><keras><tensorflow><gradient-descent>","0","",""
"84609","2020-10-28 12:16:45","1","191","<regression><xgboost><hyperparameter-tuning>","2","","84613"
"84612","2020-10-28 13:43:51","2","41","<clustering><pca><anomaly-detection><anomaly>","2","",""
"84614","2020-10-28 14:21:09","1","69","<python><deep-learning><keras><tensorflow><r>","0","",""
"84615","2020-10-28 14:33:48","2","79","<deep-learning><regression><image-preprocessing>","1","",""
"84619","2020-10-28 16:11:10","-1","52","<python><cross-validation><metric><smote><f1score>","1","","84729"
"84624","2020-10-28 19:28:29","1","85","<r><feature-selection><xgboost><lightgbm><catboost>","0","1",""
"84626","2020-10-28 21:33:04","0","88","<keras><cnn>","1","","84627"
"84632","2020-10-29 01:28:48","1","16","<naive-bayes-classifier><text-classification>","1","",""
"84633","2020-10-29 02:24:40","0","16","<feature-engineering><time>","1","",""
"84636","2020-10-29 06:40:53","1","55","<sentiment-analysis><text-classification>","0","",""
"84639","2020-10-29 08:26:55","1","51","<tensorflow><dataset><object-detection>","1","","84828"
"84640","2020-10-29 09:10:41","0","29","<deep-learning><cnn><dropout>","1","",""
"84643","2020-10-29 09:45:38","0","57","<scikit-learn><accuracy>","1","","84645"
"84646","2020-10-29 10:21:47","1","17","<machine-learning>","1","",""
"84647","2020-10-29 10:22:00","1","16","<statistics><anomaly-detection>","0","",""
"84649","2020-10-29 10:46:04","2","50","<data><machine-learning-model><feature-engineering>","1","",""
"84650","2020-10-29 10:51:53","2","26","<machine-learning><cnn><object-detection>","0","",""
"84652","2020-10-29 13:08:31","4","69","<nlp>","1","2","84672"
"84654","2020-10-29 13:26:47","2","325","<time-series>","0","1",""
"84655","2020-10-29 13:30:30","1","216","<dataset><bigdata><multilabel-classification><text-classification>","1","",""
"84657","2020-10-29 13:51:23","2","800","<scikit-learn><regression><random-forest><overfitting><distribution>","1","","84658"
"84660","2020-10-29 14:25:59","1","10","<computer-vision>","0","",""
"84662","2020-10-29 15:10:18","3","169","<clustering>","1","1","84698"
"84664","2020-10-29 15:35:00","3","155","<deep-learning><image-classification>","1","","84771"
"84665","2020-10-29 15:54:33","0","57","<r><outlier>","1","",""
"84667","2020-10-29 16:19:36","2","397","<machine-learning><neural-network><deep-learning><regularization>","1","","84697"
"84669","2020-10-29 16:51:41","1","151","<scikit-learn>","2","",""
"84673","2020-10-29 17:52:03","1","243","<scikit-learn><svm><embeddings><text-classification><transformer>","0","",""
"84674","2020-10-29 18:02:15","0","184","<cross-validation><accuracy><evaluation>","1","","84675"
"84676","2020-10-29 18:22:24","2","73","<classification><scikit-learn><regression><ensemble-modeling><natural-gradient-boosting>","1","","84690"
"84677","2020-10-29 18:38:57","1","23","<machine-learning><r>","0","",""
"84680","2020-10-29 19:21:22","2","62","<machine-learning>","2","","84803"
"84682","2020-10-29 20:15:36","0","57","<machine-learning><python><logistic-regression>","1","",""
"84689","2020-10-29 23:31:53","1","59","<machine-learning>","1","",""
"84692","2020-10-30 07:20:30","1","264","<bert><transformer><language-model><tokenization>","1","","84695"
"84693","2020-10-30 07:47:09","1","18","<deep-learning><machine-learning-model><object-detection><image-preprocessing>","0","",""
"84696","2020-10-30 09:25:02","0","81","<deep-learning><keras>","0","0",""
"84703","2020-10-30 11:37:22","2","90","<pytorch><transformer><sequence><sequence-to-sequence>","1","","84720"
"84705","2020-10-30 12:14:32","2","43","<r><dataset><preprocessing><data-analysis>","1","",""
"84707","2020-10-30 13:35:56","1","32","<machine-learning><deep-learning><computer-vision><object-detection><image-preprocessing>","0","",""
"84708","2020-10-30 14:12:09","-1","46","<machine-learning><tensorflow><apache-spark><sql><tableau>","1","",""
"84709","2020-10-30 14:13:46","6","630","<python><object-detection><image-preprocessing><opencv>","0","0",""
"84711","2020-10-30 15:15:05","3","133","<machine-learning><classification><nlp><clustering><labels>","2","",""
"84718","2020-10-30 17:16:53","3","207","<neural-network><gradient-descent><backpropagation><activation-function>","1","",""
"84724","2020-10-30 21:12:21","-1","39","<machine-learning><algorithms><class-imbalance><sampling><target-encoding>","1","",""
"84725","2020-10-30 22:13:19","1","198","<python><statistics><recommender-system><algorithms><metric>","1","",""
"84727","2020-10-30 22:43:49","0","33","<visualization><matplotlib>","1","","84735"
"84738","2020-10-31 04:44:45","0","36","<machine-learning><computer-vision><object-detection><mathematics><object-recognition>","1","1",""
"84742","2020-10-31 11:56:27","0","284","<training><smote><validation>","1","","84745"
"84746","2020-10-31 13:36:34","0","52","<machine-learning><neural-network><bayesian><parameter-estimation><non-parametric>","2","","84747"
"84751","2020-10-31 14:38:57","0","36","<autoencoder><gan><image-preprocessing><image>","1","",""
"84754","2020-10-31 15:40:37","2","164","<cross-validation>","0","",""
